OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,SaleType,SaleCondition
7,1880,2002,1470,1675,3493,3,10,1,2003.0,3,870,12.594730635321957,4.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,3.0,1.0,5.0,5.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2004,2005,2000,2000,2000,2,8,0,2004.0,3,888,12.631013530138995,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1990,1991,700,1122,2243,2,8,1,1990.0,3,746,12.323855681186558,3.0,1.0,3.0,3.0,4.0,0.0,20.0,1.0,0.0,5.0,1.0,6.0,10.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1920,1950,319,1035,1406,1,6,0,1978.5061638868744,0,0,11.401993904262946,4.0,0.0,0.0,3.0,4.0,0.0,9.0,0.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,1.0,6.0,3.0,6.0,1.0,3.0,3.0,0.0,2.0,8.0,4.0
4,1940,1950,861,861,861,1,4,0,1961.0,2,539,11.320553572322773,3.0,1.0,0.0,3.0,4.0,0.0,7.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2003,2004,1896,1944,1944,2,8,3,2003.0,3,708,12.793859310432293,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1993,1994,697,697,1501,2,6,1,1993.0,2,420,12.017330520933296,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1948,2002,972,972,972,1,5,1,1948.0,1,240,11.790557201568507,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1939,1950,793,793,1118,1,5,1,1939.0,2,410,11.694413341015606,4.0,1.0,3.0,3.0,4.0,0.0,17.0,0.0,1.0,0.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
7,1965,1965,2136,2036,2036,2,8,2,1965.0,2,513,12.834681304952548,3.0,1.0,2.0,2.0,4.0,2.0,23.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,5.0,2.0,4.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1925,1990,728,832,1641,1,6,1,1925.0,2,546,12.089538829274222,4.0,0.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,5.0,1.0,13.0,14.0,2.0,3.0,4.0,0.0,4.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,5.0,3.0,1.0,5.0,2.0,4.0,8.0,4.0
7,2004,2005,716,716,1432,2,6,1,2004.0,2,432,12.146853285870202,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1980,1980,845,1153,2353,2,10,1,1983.0,2,484,12.468436909997665,3.0,1.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,5.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,6.0,1.0,4.0,1.0,4.0,0.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,0.0,8.0,4.0
8,2006,2006,1088,1088,1959,2,8,1,2006.0,3,1025,12.506177237980511,1.0,1.0,3.0,3.0,4.0,0.0,21.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1993,1993,1347,1372,2646,2,9,1,1993.0,3,656,12.468436909997665,3.0,1.0,3.0,2.0,4.0,1.0,15.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1980,1980,1372,1472,1472,2,6,2,1980.0,2,588,12.141534124392603,3.0,1.0,3.0,3.0,4.0,0.0,14.0,2.0,0.0,7.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2006,2006,1249,1249,2596,3,9,0,2006.0,3,840,12.7444443677961,3.0,1.0,3.0,3.0,0.0,0.0,16.0,2.0,0.0,5.0,1.0,12.0,13.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
8,2004,2004,1136,1136,2468,2,10,1,2004.0,3,872,12.777052192115912,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1986,1987,1502,1553,2730,2,8,1,1987.0,2,576,12.614865543731012,3.0,1.0,0.0,3.0,4.0,0.0,20.0,2.0,0.0,5.0,1.0,9.0,10.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,2.0,8.0,4.0
3,1955,2005,1162,1163,1163,1,6,0,1955.0,1,220,11.745425111208464,4.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,1.0,5.0,2.0,4.0,8.0,4.0
7,1967,2007,710,1898,2978,2,11,1,1961.0,2,564,12.396693005138824,3.0,1.0,3.0,3.0,0.0,0.0,12.0,4.0,0.0,7.0,4.0,13.0,14.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1941,1950,720,803,803,1,5,0,1941.0,2,360,11.37366339763672,4.0,1.0,3.0,3.0,4.0,0.0,9.0,5.0,0.0,1.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,1993,1993,1719,1719,1719,1,6,2,1993.0,2,473,12.688498794774466,3.0,1.0,0.0,3.0,1.0,0.0,24.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,2.0,4.0
6,1960,1960,1383,1383,1383,1,7,0,1960.0,1,292,11.886211674714158,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,3.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1916,1994,844,1445,2134,2,10,0,1930.0,2,441,12.27606501735021,3.0,2.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,4.0,1.0,13.0,15.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,0.0,0.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1920,1950,596,596,1192,1,6,0,1920.0,1,189,11.26446410567173,4.0,1.0,3.0,3.0,0.0,0.0,9.0,2.0,0.0,5.0,1.0,13.0,15.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,1.0,4.0,0.0,4.0,3.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,8.0,4.0
5,1964,1964,1728,1728,1728,2,10,0,2002.0,1,352,11.686878772093667,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,5.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1958,1992,1056,1056,1056,1,6,0,1958.0,1,308,11.842229212112828,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2003,2004,3206,1629,1629,2,7,1,2003.0,3,880,12.556729517143344,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2004,2004,1358,1358,1358,2,6,1,2004.0,2,484,12.240474072247506,4.0,1.0,3.0,3.0,3.0,0.0,16.0,2.0,4.0,2.0,1.0,12.0,13.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1998,1998,943,943,1638,2,7,2,1998.0,2,472,12.165250651009918,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1965,1965,1499,1619,1786,2,7,2,1965.0,2,529,12.341258918085241,3.0,1.0,0.0,1.0,0.0,2.0,23.0,2.0,1.0,0.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2005,2006,1922,1922,1922,2,8,1,2005.0,3,676,12.841129801965447,3.0,1.0,0.0,1.0,0.0,0.0,22.0,2.0,0.0,2.0,3.0,12.0,13.0,3.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2002,2003,1536,1536,1536,2,7,0,2002.0,2,532,12.273731294003989,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
7,1984,1998,1208,1621,1621,2,8,0,1984.0,2,440,12.218495165528731,3.0,1.0,3.0,3.0,0.0,0.0,14.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,0.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1958,1998,1215,1215,1215,1,6,0,1958.0,1,297,11.951180395901384,3.0,1.0,0.0,3.0,4.0,0.0,12.0,1.0,0.0,2.0,3.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,0.0,3.0,5.0,6.0,1.0,4.0,1.0,0.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
8,2002,2002,967,993,1908,2,9,0,2002.0,2,431,12.220468525813907,3.0,1.0,3.0,3.0,4.0,0.0,23.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1950,1950,721,841,841,1,4,0,1950.0,1,294,11.314474526246391,2.0,1.0,3.0,3.0,4.0,0.0,20.0,1.0,0.0,2.0,1.0,13.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,0.0,4.0,8.0,4.0
3,1949,1950,0,1040,1040,2,6,0,1949.0,2,400,11.379394072345706,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,2.0,2.0,1.0,11.0,12.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,1.0,0.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2005,2005,1684,1684,1684,2,6,1,2005.0,2,564,12.491251587763836,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,4.0,2.0,3.0,8.0,8.0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1976,1976,536,536,1112,1,4,0,1976.0,1,336,11.350406535472453,4.0,1.0,3.0,3.0,4.0,0.0,10.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,1.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1939,1950,972,972,1577,1,6,1,1939.0,1,312,11.850825253582627,3.0,1.0,3.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,4.0,0.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,1.0,6.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1960,1998,958,958,958,1,5,0,1960.0,1,301,11.928340903931561,3.0,1.0,0.0,3.0,1.0,0.0,12.0,2.0,0.0,2.0,3.0,8.0,8.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1960,1960,1478,1478,1478,2,6,2,1960.0,2,498,11.967180737247824,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
7,2003,2004,764,764,1626,2,6,0,2003.0,2,474,11.944707881395766,3.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,3.0,5.0,1.0,12.0,15.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,3.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
9,2005,2006,1848,1848,2728,2,10,2,2006.0,3,706,12.988040814744458,3.0,1.0,1.0,3.0,4.0,0.0,16.0,2.0,0.0,5.0,3.0,5.0,5.0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,2.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,5.0,2.0,4.0,6.0,5.0
9,2007,2007,1869,1869,1869,2,6,1,2007.0,2,617,12.669998467265833,3.0,1.0,0.0,3.0,4.0,0.0,16.0,2.0,4.0,2.0,3.0,8.0,8.0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,6.0,5.0
7,1986,1986,1453,1453,1453,1,6,1,1986.0,2,445,12.154779351142624,3.0,1.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,0.0
5,1941,1950,616,616,1111,1,5,0,1941.0,1,200,11.461632170582678,3.0,1.0,3.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,4.0,0.0,2.0,3.0,5.0,1.0,4.0,0.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,1.0,2.0,4.0,5.0,4.0
6,1928,2003,624,720,720,1,5,0,2005.0,2,484,11.570250531589497,4.0,1.0,3.0,3.0,4.0,0.0,17.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1940,2000,940,1192,1595,1,6,2,1940.0,1,240,11.84939770159144,3.0,1.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,13.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1995,1995,1200,1200,1200,2,6,0,1995.0,2,521,12.086725887897607,3.0,1.0,1.0,3.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,12.0,13.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1992,1992,1158,1167,1167,2,6,0,1992.0,2,400,12.061046873479915,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1976,1976,1142,1142,1142,1,6,1,1976.0,2,528,11.805595078933049,4.0,1.0,3.0,3.0,4.0,0.0,10.0,2.0,4.0,2.0,1.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,0.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,4.0,1.0,0.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1958,1958,1062,1352,1352,1,6,0,1958.0,1,288,11.77528972943772,3.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,7.0,3.0,13.0,7.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,8.0,0.0
8,1998,1998,1086,1086,1924,2,7,1,1998.0,2,592,12.542544882151386,3.0,1.0,0.0,3.0,1.0,0.0,15.0,2.0,0.0,5.0,1.0,12.0,13.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1978,1978,888,912,912,1,5,1,1978.0,2,470,11.957611286231675,3.0,1.0,0.0,3.0,1.0,0.0,11.0,2.0,0.0,6.0,1.0,12.0,13.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1940,1982,883,988,1505,1,8,0,1940.0,1,240,11.884489021402711,3.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,0.0,4.0,8.0,4.0
7,2003,2003,0,495,1922,3,7,1,2003.0,2,672,12.198544379109382,3.0,1.0,3.0,3.0,0.0,0.0,7.0,2.0,0.0,6.0,1.0,6.0,6.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,0.0,1.0,4.0,2.0,6.0,0.0,3.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0
6,1972,2007,483,483,987,1,5,0,1972.0,1,264,11.678439903447801,4.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0,3.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1976,1976,796,790,1574,2,6,1,1976.0,2,566,12.154779351142624,3.0,1.0,0.0,3.0,2.0,0.0,14.0,2.0,0.0,5.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,4.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1920,1997,672,672,1344,1,6,0,1964.0,1,468,11.898187865760873,4.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,5.0,3.0,12.0,13.0,2.0,3.0,2.0,1.0,4.0,0.0,3.0,5.0,6.0,1.0,2.0,1.0,0.0,3.0,6.0,3.0,5.0,3.0,5.0,1.0,2.0,4.0,8.0,4.0
6,1963,1963,1394,1394,1394,1,6,2,1963.0,2,514,11.976659481202368,3.0,1.0,0.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
6,1962,1962,1099,1431,1431,1,6,1,1962.0,1,296,12.013700752882718,3.0,1.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,7.0,1.0,9.0,10.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,2.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1954,1954,1268,1268,1268,1,7,1,1954.0,1,244,11.790557201568507,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
5,1959,2006,1063,1287,1287,1,7,1,1997.0,2,576,11.99535161421452,3.0,1.0,0.0,3.0,0.0,0.0,12.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,5.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,5.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
6,2000,2000,953,953,1664,2,7,1,2000.0,2,460,12.05757263721173,3.0,1.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,4.0,8.0,4.0
4,1959,1959,0,1120,1588,2,7,1,1991.0,2,680,11.808813773969108,3.0,1.0,3.0,3.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,14.0,10.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,5.0,0.0,5.0,5.0,0.0,4.0,8.0,4.0
6,1984,1984,744,752,752,1,4,0,1984.0,1,264,11.736069016284437,3.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,4.0,2.0,1.0,9.0,10.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,0.0,3.0,1.0,4.0,1.0,4.0,3.0,6.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,8.0,4.0
5,1953,1953,608,1319,1319,1,5,0,1953.0,1,270,11.719939634354555,3.0,1.0,3.0,3.0,4.0,0.0,12.0,2.0,0.0,2.0,1.0,8.0,8.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,8.0,4.0
7,2003,2004,847,847,1928,2,8,1,2003.0,2,434,12.299107511497363,3.0,1.0,3.0,3.0,4.0,0.0,5.0,2.0,0.0,5.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,3.0,0.0,5.0,5.0,2.0,4.0,8.0,4.0
1,1922,1950,683,904,904,0,4,0,1978.5061638868744,0,0,11.018629143155449,3.0,1.0,0.0,2.0,4.0,2.0,7.0,2.0,0.0,2.0,1.0,13.0,14.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,3.0,2.0,4.0,8.0,4.0
5,1996,1996,870,914,914,1,5,0,1998.0,2,576,11.904967552746252,3.0,1.0,0.0,3.0,1.0,0.0,5.0,2.0,0.0,6.0,1.0,12.0,13.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,2.0,6.0,1.0,0.0,1.0,4.0,3.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,8.0,4.0
